Artist,Track,URL,MP3_Path,Debut,Max,Mean,Std,Length,Sum,Skewness,Kurtosis
Rin音,snow jam,https://open.spotify.com/track/1SbEt51pN80q1cphFOqIPL,./downloaded_mp3/Rin音_snow jam.mp3,81,81,48.59,20.06,66,3207,-0.46,-0.74
星野源,うちで踊ろう,https://open.spotify.com/track/3K7dAM3ummhbRZgaFyQa49,./downloaded_mp3/星野源_うちで踊ろう.mp3,72,88,62.71,28.9,7,439,-1.17,-0.1
瑛人,香水,https://open.spotify.com/track/2iOvMtA1u9s95NF6mJDOuT,./downloaded_mp3/瑛人_香水.mp3,67,100,78.78,24.08,55,4333,-1.1,-0.18
緑黄色社会,Mela!,https://open.spotify.com/track/6IO5nn84TKArsi3cjpIqaD,./downloaded_mp3/緑黄色社会_Mela!.mp3,64,64,32.02,15.82,166,5316,0.08,-1.01
Snow Man,Stories,https://open.spotify.com/track/4okEi9xbi50bwPbThP4ejk,./downloaded_mp3/Snow Man_Stories.mp3,56,65,43.92,18.8,12,527,-0.66,-1.23
SEKAI NO OWARI,Dropout,https://open.spotify.com/track/7C8zDcBTD0HtYAnolSRZm3,./downloaded_mp3/SEKAI NO OWARI_Dropout.mp3,53,65,56.4,7.2,5,282,-0.03,-1.93
ころん,だいよげん,https://open.spotify.com/track/6gFMLViNkkP5VYHNseEctd,./downloaded_mp3/ころん_だいよげん.mp3,48,73,48.33,24.5,3,145,0.01,-2.33
SixTONES,NAVIGATOR,https://open.spotify.com/track/135KwWixLI8EdEcxJDijdH,./downloaded_mp3/SixTONES_NAVIGATOR.mp3,46,100,43.13,23.34,39,1682,0.39,-0.32
三代目 J SOUL BROTHERS from EXILE TRIBE,Movin' on,https://open.spotify.com/track/3SAv82Quz3LQyBJcBdYdK2,./downloaded_mp3/三代目 J SOUL BROTHERS from EXILE TRIBE_Movin' on.mp3,40,97,74.0,21.74,5,370,-0.5,-1.53
藤井風,優しさ,https://open.spotify.com/track/38oLPJMvxkUflwj1Si2Fks,./downloaded_mp3/藤井風_優しさ.mp3,29,67,25.6,20.98,10,256,0.55,-1.02
神はサイコロを振らない,夜永唄,https://open.spotify.com/track/3wGeCSeMbiFUryh5MZ4iNT,./downloaded_mp3/神はサイコロを振らない_夜永唄.mp3,26,64,35.76,16.77,17,608,-0.11,-1.07
浜崎あゆみ,M,https://open.spotify.com/track/5zNBixUKk94nh9vh7LBOLs,./downloaded_mp3/浜崎あゆみ_M.mp3,15,15,14.33,1.15,3,43,-0.38,-2.33
Aimer(エメ),春はゆく,https://open.spotify.com/track/2rizK3oastlZwyoYwrcLgC,./downloaded_mp3/Aimer(エメ)_春はゆく.mp3,97,97,50.25,39.98,4,201,0.14,-2.27
King & Prince,Mazy Night,https://open.spotify.com/track/0JnEG4W71tcLwVaaU1LRZN,./downloaded_mp3/King & Prince_Mazy Night.mp3,49,100,54.92,26.84,12,659,0.25,-1.11
√AtoZ,デートプランA to Z,https://open.spotify.com/track/5KQfdBO18QaI3gIZyC6ovi,./downloaded_mp3/√AtoZ_デートプランA to Z.mp3,73,80,58.33,31.66,3,175,-0.36,-2.33
嵐,Love so sweet : Reborn,https://open.spotify.com/track/2juZoVFqQWH4lacfDMkNHY,./downloaded_mp3/嵐_Love so sweet : Reborn.mp3,95,95,67.33,47.06,3,202,-0.38,-2.33
YOASOBI,ハルジオン,https://open.spotify.com/track/7HneEBTvTra2CRYsxgMOAi,./downloaded_mp3/YOASOBI_ハルジオン.mp3,91,91,59.2,23.23,90,5328,-0.94,-0.05
yama,春を告げる,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,./downloaded_mp3/yama_春を告げる.mp3,90,94,55.4,25.97,96,5318,-0.46,-1.03
宇多田ヒカル,Time,https://open.spotify.com/track/6VhTruRaK9CnSMVsGPM3Jt,./downloaded_mp3/宇多田ヒカル_Time.mp3,89,94,62.67,28.72,9,564,-0.26,-1.64
あいみょん,裸の心,https://open.spotify.com/track/11OHUXwYHjsRNysUDdO2JS,./downloaded_mp3/あいみょん_裸の心.mp3,87,97,54.76,30.15,127,6954,-0.07,-1.47
GReeeeN,星影のエール,https://open.spotify.com/track/0RyWopvyBf0tmAqtw9Uc4P,./downloaded_mp3/GReeeeN_星影のエール.mp3,85,92,44.22,23.75,18,796,0.5,-0.97
ずっと真夜中でいいのに。,お勉強しといてよ,https://open.spotify.com/track/6k90ibcH1z8Mx9684nfuLW,./downloaded_mp3/ずっと真夜中でいいのに。_お勉強しといてよ.mp3,81,81,52.83,25.85,6,317,-0.31,-1.8
GENERATIONS from EXILE TRIBE,You & I,https://open.spotify.com/track/7Lq5fDkytj6ofmvsjYrAyj,./downloaded_mp3/GENERATIONS from EXILE TRIBE_You & I.mp3,72,81,57.6,24.05,5,288,-0.54,-1.59
Shuta Sueyoshi,HACK,https://open.spotify.com/track/6sUsZUvJ1RxXK80EG3DQM2,./downloaded_mp3/Shuta Sueyoshi_HACK.mp3,57,68,49.0,19.87,10,490,-0.97,-0.4
YOASOBI,あの夢をなぞって,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN,./downloaded_mp3/YOASOBI_あの夢をなぞって.mp3,36,69,30.07,16.64,74,2225,0.16,-0.99
Novelbright,夢花火,https://open.spotify.com/track/4CqQqMqOQKuvAUDyTDRvtv,./downloaded_mp3/Novelbright_夢花火.mp3,20,24,19.0,5.57,3,57,-0.17,-2.33
RADWIMPS,新世界,https://open.spotify.com/track/3ohF4zsW8rYeGO9UF2ha60,./downloaded_mp3/RADWIMPS_新世界.mp3,1,70,45.33,38.48,3,136,-0.38,-2.33
乃木坂46,世界中の隣人よ,https://open.spotify.com/track/0JXRe6ut06yxseUgHm7CJI,./downloaded_mp3/乃木坂46_世界中の隣人よ.mp3,59,78,47.33,37.87,3,142,-0.28,-2.33
Vaundy,東京フラッシュ,https://open.spotify.com/track/04e72JtsOIIlHUQ7CvWwvX,./downloaded_mp3/Vaundy_東京フラッシュ.mp3,37,37,11.18,10.72,11,123,1.13,0.32
りりあ。,浮気されたけどまだ好きって曲。,https://open.spotify.com/track/5VDFdX4rP5EN3U7UKSZiE7,./downloaded_mp3/りりあ。_浮気されたけどまだ好きって曲。.mp3,28,29,20.75,9.0,4,83,-0.01,-2.41
TWICE,MORE & MORE,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,./downloaded_mp3/TWICE_MORE & MORE.mp3,98,98,46.4,35.9,20,928,0.08,-1.77
SEKAI NO OWARI,umbrella,https://open.spotify.com/track/7CVseyazloIbTAMbcrh4WV,./downloaded_mp3/SEKAI NO OWARI_umbrella.mp3,89,91,41.22,32.79,9,371,0.37,-1.51
ヨルシカ,春ひさぎ,https://open.spotify.com/track/5SsPAOA11rQQdV4hSeOlpI,./downloaded_mp3/ヨルシカ_春ひさぎ.mp3,78,78,48.0,32.19,3,144,-0.12,-2.33
優里,かくれんぼ,https://open.spotify.com/track/0tMqllhrXe8CWOosrCD1fE,./downloaded_mp3/優里_かくれんぼ.mp3,17,76,38.27,17.15,96,3674,0.44,-0.85
ヨルシカ,盗作,https://open.spotify.com/track/0k0zcBRE3StKssNhEF86rW,./downloaded_mp3/ヨルシカ_盗作.mp3,2,71,41.25,29.62,4,165,-0.3,-1.96
山猿,名前の無い歌,https://open.spotify.com/track/43fEF597yI17Hh9ikhqED2,./downloaded_mp3/山猿_名前の無い歌.mp3,37,38,28.5,14.01,4,114,-0.65,-1.77
TWICE,Fanfare,https://open.spotify.com/track/49moLXpCwwantnF78yItWf,./downloaded_mp3/TWICE_Fanfare.mp3,84,100,55.74,29.05,19,1059,0.01,-1.51
BTS,Stay Gold,https://open.spotify.com/track/0UwQTbq7ZtBJ7v530mpaxP,./downloaded_mp3/BTS_Stay Gold.mp3,83,89,45.2,23.47,61,2757,0.01,-1.08
星野源,折り合い,https://open.spotify.com/track/0JiX8UaEUb2mt4Hrp3HtrK,./downloaded_mp3/星野源_折り合い.mp3,75,75,45.33,39.12,3,136,-0.32,-2.33
三浦春馬,Night Diver,https://open.spotify.com/track/5hcWlcZE9vFMeaFaTjo1Zf,./downloaded_mp3/三浦春馬_Night Diver.mp3,97,99,63.56,26.52,18,1144,-0.27,-1.27
NGT48,シャーベットピンク,https://open.spotify.com/track/3DcbT5l4EaiTtVoERjabZf,./downloaded_mp3/NGT48_シャーベットピンク.mp3,96,96,63.0,37.64,3,189,-0.2,-2.33
嵐,IN THE SUMMER,https://open.spotify.com/track/7ovHL4kRsRy03qG8E93R2k,./downloaded_mp3/嵐_IN THE SUMMER.mp3,95,96,41.0,31.49,13,533,0.46,-1.1
NiziU,Make you happy,https://open.spotify.com/track/1LnJVIG1BaHTRznuOgR0yc,./downloaded_mp3/NiziU_Make you happy.mp3,94,99,75.46,24.47,59,4452,-1.1,0.11
米津玄師,感電,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj,./downloaded_mp3/米津玄師_感電.mp3,93,99,54.83,31.51,80,4386,-0.17,-1.32
乃木坂46,Route 246,https://open.spotify.com/track/3x6yOfDhN7fvdrsdRwVgP3,./downloaded_mp3/乃木坂46_Route 246.mp3,91,91,40.75,30.52,12,489,0.42,-1.47
Official髭男dism,Laughter,https://open.spotify.com/track/1SdwlHsv8bWHbAlIw5Jfgo,./downloaded_mp3/Official髭男dism_Laughter.mp3,87,91,58.5,27.2,34,1989,-0.43,-1.22
YOASOBI,たぶん,https://open.spotify.com/track/62Lv9WcrfzJqhvYDbilJy3,./downloaded_mp3/YOASOBI_たぶん.mp3,86,86,48.38,17.79,55,2661,-0.43,-0.16
ReoNa,ANIMA,https://open.spotify.com/track/2j1r3ubqqxuoTFaPVnTV1j,./downloaded_mp3/ReoNa_ANIMA.mp3,82,85,43.67,27.67,9,393,0.32,-1.68
BLACKPINK,How You Like That,https://open.spotify.com/track/6bvZRLLkBKkmgpBJTTj3QK,./downloaded_mp3/BLACKPINK_How You Like That.mp3,78,93,51.59,23.85,22,1135,0.26,-1.37
Tani Yuuki,Myra,https://open.spotify.com/track/3YGkEsa1tSsWBVFEvwA42y,./downloaded_mp3/Tani Yuuki_Myra.mp3,77,87,55.5,20.92,34,1887,-0.5,-1.05
Official髭男dism,HELLO,https://open.spotify.com/track/2ErKrJGeDg1ff8BiaFNEJE,./downloaded_mp3/Official髭男dism_HELLO.mp3,76,97,62.44,29.51,25,1561,-0.57,-1.2
BTS,Your eyes tell,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,./downloaded_mp3/BTS_Your eyes tell.mp3,72,93,34.47,24.29,17,586,0.75,-0.26
NiziU,Baby I'm a star,https://open.spotify.com/track/4R94oyl8tvZJxFiq9XGRln,./downloaded_mp3/NiziU_Baby I'm a star.mp3,29,87,32.73,23.91,15,491,0.7,-0.39
NiziU,Boom Boom Boom,https://open.spotify.com/track/0BhiyPgBY5Bbjsth8IxCHO,./downloaded_mp3/NiziU_Boom Boom Boom.mp3,20,86,50.6,27.62,5,253,0.04,-2.01
JO1,OH-EH-OH,https://open.spotify.com/track/1Es5gRYsXA1PtzMsqlNQ4J,./downloaded_mp3/JO1_OH-EH-OH.mp3,16,100,45.14,40.01,7,316,0.26,-1.99
ヨルシカ,思想犯,https://open.spotify.com/track/5o3LSzu8xCMDpbAwm4dZ46,./downloaded_mp3/ヨルシカ_思想犯.mp3,15,76,45.67,22.82,6,274,0.0,-1.81
JO1,So What,https://open.spotify.com/track/5ieFmfhtgqrVJI9VolOheF,./downloaded_mp3/JO1_So What.mp3,14,33,22.0,10.79,5,110,-0.19,-2.06
NiziU,虹の向こうへ,https://open.spotify.com/track/7GuQ29uGMvh4VbAKh2P66n,./downloaded_mp3/NiziU_虹の向こうへ.mp3,10,82,42.0,32.01,5,210,0.05,-2.08
嵐,Face Down : Reborn,https://open.spotify.com/track/6AQTOZha17PMmRrK32qsFu,./downloaded_mp3/嵐_Face Down : Reborn.mp3,81,90,52.75,40.45,4,211,-0.2,-2.18
SEVENTEEN,Left & Right,https://open.spotify.com/track/5QGooKayQPVZMUDc8Qt3Dm,./downloaded_mp3/SEVENTEEN_Left & Right.mp3,51,51,32.67,22.9,3,98,-0.29,-2.33
Creepy Nuts×菅田将暉,サントラ,https://open.spotify.com/track/3nWcF4pDBjNdtbKgehwfz8,./downloaded_mp3/Creepy Nuts×菅田将暉_サントラ.mp3,75,75,32.5,33.11,4,130,0.27,-2.1
Aimer(エメ),SPARK-AGAIN,https://open.spotify.com/track/7c7iiyRHZQB2VUxyUQA8ZI,./downloaded_mp3/Aimer(エメ)_SPARK-AGAIN.mp3,50,81,42.2,24.89,5,211,0.5,-1.56
Reol,第六感,https://open.spotify.com/track/22sQUmLhT8umlEhQzDrzfJ,./downloaded_mp3/Reol_第六感.mp3,55,73,39.45,23.09,33,1302,0.05,-1.43
もさを。,ぎゅっと。,https://open.spotify.com/track/6nqfKM9JvQIiuAuzWZFvGW,./downloaded_mp3/もさを。_ぎゅっと。.mp3,54,67,41.29,17.26,35,1445,-0.58,-0.68
ちゃんみな,Angel,https://open.spotify.com/track/3vXHM9HaxNYrky9r1zxLWa,./downloaded_mp3/ちゃんみな_Angel.mp3,52,52,36.67,14.19,3,110,0.18,-2.33
オレンジスパイニクラブ,キンモクセイ,https://open.spotify.com/track/2yXTuH22VMVjFME060zJRv,./downloaded_mp3/オレンジスパイニクラブ_キンモクセイ.mp3,40,81,50.39,21.89,31,1562,-0.31,-1.14
RADWIMPS,夏のせい,https://open.spotify.com/track/0b09lTwSCc4EeNkbeGAOh8,./downloaded_mp3/RADWIMPS_夏のせい.mp3,18,56,34.67,19.43,3,104,0.23,-2.33
米津玄師,カムパネルラ,https://open.spotify.com/track/2K4aKCOfyN1JwMWUZJiwIX,./downloaded_mp3/米津玄師_カムパネルラ.mp3,90,90,51.0,27.83,8,408,0.05,-1.69
米津玄師,まちがいさがし,https://open.spotify.com/track/1ZjoUsUbGdDrdyofWvSITO,./downloaded_mp3/米津玄師_まちがいさがし.mp3,85,85,44.44,24.88,9,400,0.18,-1.11
米津玄師,迷える羊,https://open.spotify.com/track/6bukiujm3fiAIey2Qieimc,./downloaded_mp3/米津玄師_迷える羊.mp3,69,69,40.67,33.29,3,122,-0.23,-2.33
米津玄師,カナリヤ,https://open.spotify.com/track/4QnBgXJAEoHjKj6LiKP9wS,./downloaded_mp3/米津玄師_カナリヤ.mp3,31,57,33.25,16.58,4,133,0.55,-1.8
TREASURE,BOY,https://open.spotify.com/track/2lHbJtqFpse2PvFpzmBBKo,./downloaded_mp3/TREASURE_BOY.mp3,12,55,26.67,24.54,3,80,0.38,-2.33
東京事変,赤の同盟,https://open.spotify.com/track/76V4xTKdk2bz8EiEE5S7AS,./downloaded_mp3/東京事変_赤の同盟.mp3,52,52,28.33,20.98,3,85,0.31,-2.33
BTS,Dynamite,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,./downloaded_mp3/BTS_Dynamite.mp3,94,99,74.85,27.51,141,10554,-1.34,0.56
ITZY,Not Shy,https://open.spotify.com/track/3LL2Bw533l1dWZAamY9rR3,./downloaded_mp3/ITZY_Not Shy.mp3,83,83,55.0,22.55,11,605,-0.44,-0.87
ゆず,公私混同,https://open.spotify.com/track/2j0jINs5TLSWrQOgKqwgc4,./downloaded_mp3/ゆず_公私混同.mp3,63,63,43.2,13.37,5,216,0.32,-1.67
THE RAMPAGE from EXILE TRIBE,FEARS,https://open.spotify.com/track/6NcUshwh9uBOoSxMQA7Jn5,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_FEARS.mp3,37,89,47.0,29.54,4,188,0.52,-1.8
Vaundy,不可幸力,https://open.spotify.com/track/5FV7H961h0lHQinxRf1B2j,./downloaded_mp3/Vaundy_不可幸力.mp3,32,65,29.4,20.73,120,3528,0.1,-1.56
JO1,My Friends,https://open.spotify.com/track/4awTmU3yOIDhAbyETCJdK3,./downloaded_mp3/JO1_My Friends.mp3,11,11,5.67,4.62,3,17,0.38,-2.33
嵐,Whenever You Call,https://open.spotify.com/track/4itdOvg6V8hjTOQUeaGHWt,./downloaded_mp3/嵐_Whenever You Call.mp3,91,95,46.15,29.91,13,600,0.3,-1.49
YOASOBI,群青,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,./downloaded_mp3/YOASOBI_群青.mp3,88,95,62.43,24.23,214,13359,-0.92,0.11
日向坂46,アザトカワイイ,https://open.spotify.com/track/4366B3nWy6vEgK2SLUhEcg,./downloaded_mp3/日向坂46_アザトカワイイ.mp3,80,80,33.86,28.94,7,237,0.47,-1.63
Mr.Children,turn over?,https://open.spotify.com/track/5yntl9Me5UtqSz0CaQL2EK,./downloaded_mp3/Mr.Children_turn over?.mp3,79,91,55.6,31.5,5,278,-0.24,-1.74
平井大,"Stand by me, Stand by you.",https://open.spotify.com/track/2RbVD1IgXtyQFlLtbthaZ3,"./downloaded_mp3/平井大_Stand by me, Stand by you..mp3",71,91,57.05,22.06,98,5591,-0.35,-0.9
Perfume,Time Warp,https://open.spotify.com/track/28WPVv3qFvP7YfSX8hSuEO,./downloaded_mp3/Perfume_Time Warp.mp3,62,92,60.67,32.02,3,182,-0.04,-2.33
BLACKPINK,Ice Cream (with Selena Gomez),https://open.spotify.com/track/1cdbkpZ3q1KYZDNSrOpdkb,./downloaded_mp3/BLACKPINK_Ice Cream (with Selena Gomez).mp3,50,79,47.64,18.88,11,524,-0.21,-0.76
もさを。,きらきら,https://open.spotify.com/track/5eXXJJuejAUkggSgIINU1V,./downloaded_mp3/もさを。_きらきら.mp3,39,39,23.54,13.99,13,306,-0.16,-1.74
川崎鷹也,魔法の絨毯,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL,./downloaded_mp3/川崎鷹也_魔法の絨毯.mp3,33,81,54.44,15.57,111,6043,-0.7,0.24
BUMP OF CHICKEN,Gravity,https://open.spotify.com/track/2o0qD8qcTjjgmBnd7BIZjF,./downloaded_mp3/BUMP OF CHICKEN_Gravity.mp3,21,88,52.0,34.01,4,208,0.05,-2.37
